battery_level,qos_level,transmission_frequency,packet_delay,packet_loss_rate,message_size,power_consumption_rate,critical_status
41.24918750620169,0,0.8081934907878849,98.12394199618748,29.61979733556478,373,0.2966547556740421,Critical
31.94880163311809,0,0.29480170913846965,30.675414371337773,34.62252555015791,570,0.1635932388143057,Critical
100.0,1,0.9274441931753715,49.93149305227156,10.846004019288348,409,0.5530786001383604,Non-Critical
49.59508325786198,1,1.3924931992116774,53.152560666560035,22.69082815991945,144,0.4780513958268382,Critical
18.26867213132299,0,0.7484554306980161,30.425439839106083,15.051581206901055,437,0.18879717411127528,Critical
74.67634736309567,0,1.4843759174706317,98.39525019522449,29.450633404439085,219,0.24882391957211036,Critical
13.374690500869335,1,1.7532680549424742,45.05122175942326,53.62160322633829,850,1.6955696066497166,Critical
56.26590785014266,0,1.3772864386371075,69.32115363172989,13.751560636675203,858,1.125760942455141,Non-Critical
0.0,2,0.9801966495330594,53.531715768339225,26.431929318681085,495,0.8495264177012231,Critical
10.154418533047085,2,1.8868782380584295,118.63222591453062,16.674076091080735,563,1.4562873112404786,Critical
55.90583707607371,1,2.3479732744874613,112.58934604580848,12.875606452853877,824,2.203326471519031,Non-Critical
72.1539973998623,0,0.6891341930701436,65.0016494336411,32.68563949085386,210,0.13466081518975734,Critical
55.14104843569911,1,5.0974779805325,122.84223482796747,11.576307637312196,544,2.776059575774499,Critical
46.53055152835278,0,1.5236815735188491,190.49956850295555,33.84170503055753,498,0.6985137227106155,Critical
40.966889132321334,0,1.6737718933499302,8.171360477487239,35.98383820137326,582,1.0237136694596674,Critical
5.644340288977176,0,2.9054013485376546,51.0061049982069,17.378302708345014,732,2.2030211510062188,Critical
28.40467374815874,0,1.9868945754403708,36.32132334678511,27.830288167377248,746,1.5640091410961272,Critical
36.180836871206374,1,3.5342789610552496,47.233356448923494,67.41949637316156,132,0.7766425898554993,Critical
81.71366678656747,1,2.0744567914584517,6.266680993471649,3.6352156771953603,669,1.599655321194703,Non-Critical
60.30854868705384,1,1.0101007721557334,7.717821895941672,22.449436638611182,944,1.179851627001977,Critical
0.0,0,2.201640622994614,55.05904532847189,59.83467250653779,938,1.9637480497429896,Critical
59.72251908184385,0,0.6603528498362462,53.77074239764947,34.66360764254814,951,0.4105380289158157,Critical
38.447531587510504,0,1.7983107726264993,208.91339878070286,40.31675737816288,249,0.3060211240262085,Critical
29.69233999082124,2,1.6054691312471119,92.78804526568108,52.804995515156484,967,1.8823048947469134,Critical
68.35028866522603,0,1.3958541393597688,120.63589812735655,45.99431294093182,745,0.9039408786899467,Critical
80.92998567487854,1,1.4876087884396032,680.5116342257693,33.546094783887995,267,0.5678988525073598,Critical
77.93840357348596,0,0.36586925491925265,251.5973529590749,39.011958551637285,617,0.17953250422105327,Critical
24.823474303320843,0,1.0629202508292577,80.42991804486125,14.652283416598802,76,0.17456464045322934,Non-Critical
40.723628724463566,1,1.7758442096183653,58.83908051191459,23.358324898373144,729,1.3976767800330017,Critical
59.937902942106916,0,1.8736438422594488,51.69718767663332,53.55852061194166,337,0.6454761665598296,Critical
79.26635381367078,1,0.7245966579933802,106.4639503978797,54.58906890817872,361,0.41960262419392624,Critical
35.6247728646413,2,4.538362538664943,59.251651148198846,29.324689662939285,114,0.8167154727751167,Critical
44.43023070008549,0,0.8245315446631932,29.601821960945234,26.06005376897788,563,0.39144011424856817,Critical
16.809950779819154,0,3.5807266705714724,53.333927250400635,14.618807443405762,432,1.341747951178852,Critical
14.113801277579874,0,2.320436905994623,108.67896458821332,38.35829196286626,787,1.9010185277071314,Critical
74.37577467182594,2,0.9831615309438981,135.87676382643733,3.7206287908734454,719,1.2471192661234654,Critical
90.68720085712468,0,6.822655148738357,268.6782821457808,15.265935678690292,420,2.838768550765998,Critical
47.83969635258998,1,0.6345054100381471,89.82520603758324,32.90940172659268,66,0.24478356580194885,Critical
80.10598693676073,1,3.4394904619497724,198.091091660535,30.34090510352169,317,1.2607326923974917,Critical
60.84908075142903,1,3.6710064239607862,71.3868741368716,26.62427753170681,538,2.092992327937897,Critical
30.646407361846272,0,0.9641617892694297,79.2582936625678,23.935286409338104,910,0.9478775142562688,Critical
60.84186816525242,1,5.0227231161809405,76.05368173712738,6.726024683917943,569,3.0898362856221167,Critical
96.14109699397908,2,1.3498085779977105,97.97557123540102,54.211489009809185,319,0.5393754984433581,Critical
48.92521882670145,0,2.077063055623757,152.9693470676619,16.6930655302071,673,1.2944023616938771,Critical
96.93930967442019,0,2.0304500561473815,57.251387582668144,31.25025751898585,748,1.3134705170418388,Critical
0.0,2,1.4807563533915804,38.103589899382975,57.54859263203815,213,0.8709425378112648,Critical
74.65707513125672,0,3.153921560954326,161.45825774394916,42.5088965795164,551,1.7206279028412597,Critical
52.61141204714514,1,3.1105233023010888,153.63729161244277,60.34669008975112,342,1.2878691255566004,Critical
41.029779486023976,0,0.4070474243470109,219.12120470643396,16.44219334624456,122,0.014330272262312961,Critical
52.75282329606507,0,4.680814785784162,50.11038174891284,20.86997984846618,509,2.4928043985931474,Critical
0.0,1,0.4360520812195536,69.37689083155418,48.07181886073227,176,0.3628156835540849,Critical
43.40984336487464,0,3.7660886272185214,165.63396021470155,25.076845023001688,899,3.3641657575673993,Critical
60.713377145352396,0,4.060735478153325,56.70253076861728,13.701348082005577,818,3.493480926696942,Non-Critical
94.33682134224549,0,0.6888214782873828,131.88990820108364,62.45064211462499,885,0.6281388225076212,Critical
34.45189345179058,0,1.186904395758768,71.63135076445147,19.181205542314082,632,0.6041110706056592,Critical
25.745191913204373,0,0.6807475579087332,106.05015472042885,29.920832157165638,552,0.3857745257169768,Critical
34.9472886924639,0,1.3882766749655833,29.034942386662415,26.848915928564885,470,0.7042341030064527,Critical
77.46206353106223,2,1.2886208947269147,88.95547794720076,31.44923311622377,430,0.940784509477746,Critical
59.862533289790534,0,3.07630261383775,187.93636607693296,16.63592123039952,123,0.337236916977747,Critical
34.10719388698884,1,4.703218195727284,144.26141556211545,3.5179780799361633,392,2.220097664348092,Non-Critical
65.39802299340069,0,5.035672330477958,35.86276299525531,34.58810311827689,791,3.864630567536532,Critical
52.91232648044121,1,1.0515503287038641,254.66610666089036,34.84719423435887,532,0.4830533923594607,Critical
79.05934971598668,0,1.3946207311614545,180.23196663629736,8.214105244379034,808,1.2887589538714397,Non-Critical
28.93840718367943,2,0.42880605274715733,30.378287517177604,21.57152675400865,630,0.5475430736217444,Critical
40.17013560206695,0,0.8652852538323093,53.6392711947014,8.269297157896618,948,0.7916286167832077,Non-Critical
38.23675540603527,0,3.5675579227894754,32.04621653117675,41.67176195864318,783,2.7556546380379343,Critical
6.094551556036443,0,6.004242236670983,108.22125860083067,8.79826518620379,126,0.879709370890396,Critical
58.88360831193728,0,0.6141727138323008,51.67284946688414,35.30655050389947,247,0.29518629827926507,Critical
57.83165816539668,0,1.0263702947289184,10.812700261877236,38.241656334813186,374,0.25462494481809617,Critical
50.153403699273824,0,1.6142579774953774,78.98107147895182,25.37913909739236,856,1.517495791554583,Critical
42.96238599874559,1,2.062933351666646,157.0903921365486,60.667846003109624,601,1.5736639759732725,Critical
7.538877738487571,0,0.8627047077342099,90.34780550788966,1.9293773873010476,240,0.2089846239487074,Critical
37.38064031703923,0,2.31462765764337,123.56787362825969,41.87109793560707,638,1.5699867011084558,Critical
39.71856450419692,1,1.1285442437863125,96.90788776682588,34.03779918999732,492,0.8585267633373412,Critical
25.931681923351434,1,1.6297688310142024,140.1216619869997,48.48744923943458,136,0.39640577589534165,Critical
45.16142865001973,0,2.552382912736942,103.39424614836201,61.46509543014494,910,2.3069117948355853,Critical
62.12152570443615,0,1.6572138950631783,75.66081337512665,28.244542696617415,230,0.44009200057197323,Critical
100.0,0,1.162870232771334,89.50696856302889,23.873026417379783,288,0.1720541303745631,Critical
55.23733438495517,1,1.510305815072732,224.54203601635544,53.669352878427276,640,1.1312150549950897,Critical
57.72651172168293,1,1.536196617373184,128.5554769399285,16.882476789617254,644,1.0692747469579955,Critical
47.76662252701498,0,1.2262873327646822,35.75242282184517,42.1936365707615,1015,1.3870394630560545,Critical
0.0,1,1.3403933958457652,88.4354003490145,32.649520209421794,72,0.2599500620506624,Critical
49.204583736523496,1,5.923442222410044,106.81909109008141,56.654981077198116,299,1.9987465968099385,Critical
51.80690629823079,0,2.5824422464972887,73.70779253398952,7.14647231169887,773,1.9743866629451532,Non-Critical
100.0,1,1.3016279438999792,10.886444926644643,6.151737848121615,987,1.456358372083456,Non-Critical
44.22917105656632,0,2.87934697489314,39.21981680466185,20.76698374564722,748,2.1748481659787307,Critical
59.046420270008376,0,1.262311303213096,59.38487578633279,27.820649078075316,857,1.0087364203734097,Critical
48.9586469088427,0,4.214368297305728,274.22123629500317,38.76273011228859,91,0.36365927990806396,Critical
14.93965887141404,0,2.2160221265900035,118.80872667961586,13.732166561977882,871,1.9095709725363843,Critical
84.28468443545061,0,1.513096608119653,18.04394022201974,4.255493968319861,974,1.431434566321713,Non-Critical
72.55799098060322,2,2.3588484160557392,77.43409462951345,70.27228461514909,709,2.111529217758044,Critical
73.73095841129141,0,0.4692118430145911,201.55156854874673,20.317663544645967,90,-0.0024705273301349334,Critical
22.718376356157833,0,0.6693728999411639,51.05350933115462,46.3688621891993,613,0.5714370859051292,Critical
92.08382932808297,0,0.6343591482025759,169.93692473979243,12.020468764069948,259,0.22719543018851995,Non-Critical
7.944468116231576,2,1.8484629867763145,18.70253444769735,22.82859972837797,266,0.7567601490083593,Critical
67.60571281400811,0,6.5930232038202465,1.6174037693659888,8.954028761679938,148,1.0308552285692587,Critical
100.0,0,9.826080408527362,187.30069896111095,64.89173234820785,895,8.7253939958812,Critical
20.28391024607935,0,2.7468117656359654,56.86918243200731,18.62663953948182,93,0.26902251174469016,Critical
33.01106811191684,0,2.4612653311355226,60.68610677161178,6.984079086096595,529,1.2288898161079567,Non-Critical
52.989540952629234,2,0.39029743084831464,96.23940168121838,54.52485679678547,162,0.2437877950598093,Critical
34.895730376514024,2,1.068078201475573,115.82360164464292,20.76662094351378,962,1.4253178805266622,Critical
3.480097068016022,0,0.8778961245395318,3.808092897343871,58.466352523302845,253,0.07866614362370558,Critical
52.05688924418082,2,1.003327445094732,47.655976648544964,34.27464554989851,75,0.5172210972552373,Critical
18.130888588216855,1,1.441212747816796,87.19902847223808,28.745988068587547,666,1.1773261726266382,Critical
64.20777291905544,1,1.1301241996083566,115.6350864737725,42.033422198834224,93,0.24471309616951914,Critical
22.417272972985906,0,0.33842937539300694,35.35681276552305,15.739539363225663,788,0.44923605161208824,Critical
96.49803215052619,0,2.999147869721676,70.69545136876084,19.476272087640538,101,0.17898518811145125,Critical
26.502401229912888,0,0.6989371740169433,50.9171136332318,30.06972383626088,916,0.5777926862739036,Critical
40.338154513829735,1,1.9965036810857675,98.66049229380145,41.727790375865325,635,1.3557106792510876,Critical
74.40551652109009,0,8.664776555340866,182.77577222631564,27.909865689419444,357,3.2974568334826113,Critical
13.074070506981343,0,0.7901695998015423,63.45810095791769,4.437767225674529,423,0.46946615488066024,Critical
56.82379803812388,0,0.21778868564622844,22.44834047310229,30.86928661865369,718,0.014160089860948938,Critical
89.21428262847284,1,1.311532921910628,45.41536624836017,21.988137682584608,977,1.3988095605413244,Critical
1.7755029631631771,0,3.977954362923615,252.9806335902891,27.79642391875149,243,0.8874770443449287,Critical
55.539015755969125,1,7.898540245720244,39.36109147239514,24.802811702810665,860,6.937671909543124,Critical
57.796483827452704,2,0.6165353146343594,27.32891980665606,24.39313657508924,175,0.40361561467768153,Critical
73.45468615331932,0,2.4531167982370117,60.312778223697805,28.669068665997795,805,1.9141839188796657,Critical
12.891478673657545,1,1.1362707572800506,77.44942100992662,45.677590314148766,507,0.8765765008469855,Critical
10.386301607471708,0,1.5147362275219844,53.622218611396086,11.57562816214143,84,0.32192907671974547,Critical
65.65824696850693,1,10.0,18.819007225939924,21.332273652689306,208,2.125560182112258,Critical
58.90954019699558,0,0.49540668755414635,105.86349832744139,10.900919371050446,562,0.17430784607870892,Non-Critical
57.5147855103763,1,2.0197863312221194,98.73619837402659,20.70014398483526,209,0.6434912876634463,Critical
60.393446284909274,1,2.3968479917784404,136.522968154224,27.856890114410344,504,1.249980823894729,Critical
29.599258352645275,2,3.9299592621074537,97.08776440148212,11.69248202694525,950,4.157404501141204,Critical
56.967610914830104,1,1.7831590219770506,239.28530314863852,31.549142985616623,484,1.1170592453498653,Critical
58.79217419896044,0,2.109477806111604,144.05194990478287,31.622120446438366,379,0.8695573435189954,Critical
28.569457459208966,1,1.2052429273232537,124.37210700392663,13.422725697303834,229,0.5272150830066488,Non-Critical
100.0,1,2.044803205829744,187.33059508287485,22.30419324819254,715,1.6085094374526265,Critical
64.21498762735362,0,1.2528816017154285,92.72583872095002,4.385571218266866,266,0.3150995499096335,Non-Critical
14.260895083920545,0,2.7108371859387383,71.90347821460671,13.662661344028932,559,1.397405228325425,Critical
69.6966082590149,2,1.226680488398101,104.98807074193417,19.35168773138802,819,1.4510851854618074,Critical
20.759549893180356,1,2.2292836821908777,10.182670064738671,17.53686069103065,688,1.894083200060836,Critical
73.61253811227357,1,1.6105725695778554,92.94976625015435,5.910023636451087,531,1.10143412435258,Non-Critical
84.75786737022213,0,4.058608580120822,77.38354806433077,10.248072450369504,776,3.0799801845910526,Non-Critical
25.379530449448687,1,1.5823087602484676,113.45956156869588,22.2156038083459,448,1.0083535098612362,Critical
78.90128387732966,0,0.3991468141270678,170.2844645348215,50.00285008772033,377,0.3870430184037982,Critical
62.38342780809495,1,4.524636310588601,126.96139374492539,40.091269066913185,834,3.997861660192255,Critical
74.6618047998347,0,0.7988470001788603,45.52520957930925,27.14066205793128,318,0.3094806304423444,Critical
100.0,1,0.977249710137937,151.65711598191257,36.171810344678384,1022,1.266519313167576,Critical
42.638356519913884,2,1.0237485755348317,241.59091713603945,52.5270632394125,980,1.2428278774389614,Critical
27.387915069275312,0,4.950806410562006,173.30465576977943,9.372930398294125,86,0.384657134039804,Non-Critical
23.3145671112343,2,0.2986331532168011,24.629811727229118,54.165928731039244,968,0.6376902501608163,Critical
25.525691451036852,0,10.0,126.01048415250364,37.5962763358341,821,8.293486664889596,Critical
47.686948717576875,1,3.837593384164147,28.5868493960106,45.74049041565562,402,1.8145494712233954,Critical
60.234559244499316,1,1.971098755748605,66.36036367916927,10.113053816123028,556,1.2838572339229297,Non-Critical
58.30072397990057,0,1.5778841428907646,111.04796594812494,19.827537557687062,886,1.340617544700346,Critical
74.81549747108072,1,2.0718527595648246,100.6426797003934,44.17852325659172,574,1.2205838880195308,Critical
50.39005675633721,1,2.5015184880478265,171.01127978823916,25.460602075477478,429,1.2716101785116913,Critical
93.6060223147195,0,2.7626005621237475,242.3695138869615,23.121024686283924,435,1.1062744330459466,Critical
42.06029500286132,0,2.571485050808015,119.23207906830255,52.68198911496275,978,2.4070622457324276,Critical
100.0,1,1.7712128625577181,62.29322140235654,23.33083074794687,893,1.8743199626763007,Critical
68.77002043295019,1,1.4079422816568106,10.860730124518547,31.115695134245584,662,1.214249769961487,Critical
24.285273307511524,1,1.4607958253589306,200.6811819860903,52.4666091044456,282,0.5630850069412685,Critical
17.873225058166632,1,1.4106821415250177,77.70498644740495,55.974819632807204,538,0.8020425640096962,Critical
64.47417245729557,0,4.083751607203044,80.931608445017,13.000533513897384,486,1.9021221230763086,Non-Critical
43.29611644022447,1,2.650757313431775,86.02945612789689,22.66906582078569,419,1.4099927104606327,Critical
71.42001482276277,0,0.15687422525349481,115.32455545342725,39.42268652361112,523,0.12881708150520194,Critical
64.19712873720634,0,2.786316914006706,117.7843261709124,59.65756479476296,566,1.52987489358556,Critical
47.81513262029382,0,1.926661968994432,67.22353728428901,13.26139166973097,90,0.1792748948971896,Non-Critical
24.59618845794785,0,1.6242285991282055,77.09908928160044,40.25938354059749,1005,1.4248675503281645,Critical
4.554583259424064,0,1.2082647477307387,50.163744057047296,23.855608755377553,865,0.8300965680836108,Critical
36.60455143798937,0,4.052322509902866,45.49358339275378,52.07941326840836,864,3.698919300608182,Critical
75.69196382970418,1,3.5184521743179764,45.29777016390401,14.495928591700528,923,3.498183978729458,Non-Critical
56.42281232390612,0,0.8884275876496583,76.39208414641037,53.008511662388315,286,0.2542564964937277,Critical
12.62783663864036,0,2.2833458142811733,37.820736187376156,39.11389771858987,927,2.0769659514378214,Critical
55.195427775535464,0,0.7578078756779447,1.2930242562726089,21.296874618134353,753,0.39444593143234485,Critical
61.559521391865104,0,0.5467877749469576,61.40466327672678,6.885748190542336,211,0.21469363326241697,Non-Critical
23.48427691396601,0,0.9986271635313541,26.260256320723798,34.95093655024614,487,0.3726425523267297,Critical
54.61175317836584,0,3.2868010873765336,90.59700198594419,25.38970213381382,802,2.706432736609328,Critical
51.746261553379995,1,3.534246195508677,49.99445736158482,4.99665015511726,414,1.6763780014948484,Non-Critical
15.710891065081306,1,2.485486303752731,116.36189253843253,53.90471040258038,249,0.8136766432220812,Critical
60.7336208104485,1,2.9449052089694843,28.822238852624128,21.800874720101778,478,1.4774280579809531,Critical
66.82353579104704,0,2.491643741154756,13.689853405913418,51.18208698936792,869,2.0363334105962227,Critical
82.49153729525831,0,0.9869012687849311,77.2506104852678,36.383550059999706,492,0.5245488628734449,Critical
81.6140615610471,1,2.329230686849235,59.2633492339425,54.451120717823166,104,0.4501616738743224,Critical
8.669918961287266,0,3.1277929254316286,23.949071376833093,2.1424560859513444,968,3.0324202591441547,Critical
21.865248802546315,0,3.0144972414429727,144.13307744961654,30.393615862501594,456,1.4032149013493644,Critical
65.4510580162598,0,4.2679375329003495,33.937152183327484,65.20465348706162,766,3.0755658011889637,Critical
65.41357852736627,0,2.905609205931706,43.588759804189756,14.106139002088291,142,0.514110891236351,Non-Critical
65.45143058918144,0,2.1840011098012093,163.47418953614718,29.87765014304245,780,1.6679308915835076,Critical
100.0,0,3.881106101262098,121.24483767014198,9.442851918802523,959,3.8389452533223962,Non-Critical
67.12671532079501,0,1.614108823991899,30.464793741525437,63.59035595895273,853,1.1760024263865057,Critical
84.06696920541796,0,0.8142403217546862,63.752752418204004,21.821606088093304,847,0.7465641530789622,Critical
78.62005290479607,1,1.447078112898389,27.493813609089134,31.5482416206224,607,1.1343343443087484,Critical
69.54173753917394,1,0.9085347737762172,155.35675489904784,26.070792612118883,513,0.5174650716115337,Critical
40.54192266078963,1,0.9606524211531867,155.28403806473975,42.24273898295277,537,0.6519447383990478,Critical
72.76907661479802,1,1.4687108796557133,266.0121082785872,17.082926524558278,205,0.39513509073440123,Critical
26.815243563872848,2,0.8746460954363259,334.41735744860466,25.65863199801682,314,0.7609601362175317,Critical
42.895441797799734,0,1.2886958993329163,49.484774705406544,26.515744336502017,357,0.4909532843507754,Critical
35.439093565126896,0,0.3624416679763668,138.32397785433713,6.069065270309633,673,0.40380812513827025,Non-Critical
52.456224181589675,0,1.9554785887315789,11.301389499019294,3.981419539660806,199,0.40943563258578075,Non-Critical
100.0,1,1.650312031923028,95.86697069814663,33.542493553849475,547,1.175945100150852,Critical
0.0,1,0.8575541914998225,113.92286513595182,4.610898882254193,852,1.0478372452958995,Critical
70.5878057112354,0,2.793782841747304,35.73781374022503,22.876947246039812,375,1.103111238306012,Critical
1.618523864310447,2,3.490538806453072,46.82711156622557,12.774179627077423,877,3.422784212964166,Critical
35.842044026317,0,0.45564198816908613,156.0128680689155,28.801554640281367,618,0.2245573041623416,Critical
82.66851790902098,2,0.895673058329624,115.98499113236214,41.48286839675103,695,1.014519432786235,Critical
51.928400572863886,0,0.8910864059576046,243.92704128697665,41.251932053222404,795,0.7880720717173046,Critical
17.66765666212082,0,0.7773049917269287,225.39863528759895,32.3821357478851,109,0.008115937912940074,Critical
28.540888722200954,0,3.2013732985623378,15.617188689446593,31.353705931765425,299,1.0224259688881088,Critical
70.38793246804028,0,1.411903916543199,53.85753534276064,44.00307639755862,111,0.18898456656732562,Critical
28.0890010484859,0,1.334275071753176,32.265756863845,32.12658186958191,261,0.22291518140763075,Critical
56.493757687459244,0,0.33184413555375275,142.41622842246133,18.06338066103015,147,0.10913461384544443,Critical
51.367155197114414,1,2.7410318145515267,103.02406521388004,4.570184569445863,606,1.8752573809034603,Non-Critical
30.451989571825486,0,0.6117652087691217,34.448395289109946,48.56923468537113,224,0.08198298564525396,Critical
100.0,0,1.7296967501481164,39.750778007098106,65.18362739185918,491,0.8620239615941521,Critical
69.01757066954033,1,2.058343535530231,192.82075254905044,19.314955151795594,134,0.4246529314326438,Critical
0.0,1,4.89653041956259,59.16349894998877,20.605113739292037,583,3.079444441073968,Critical
55.59362944308283,0,0.5786506685684071,9.040788832272566,4.119536324293344,961,0.539287255529584,Non-Critical
30.14640605694836,0,0.14725202202051715,31.56073697858181,20.56788360416841,976,-0.009274449708936872,Critical
75.57300004388672,0,1.9099549125840118,277.6242292095999,25.109787232048447,115,0.2058412527589373,Critical
26.22437784701898,0,6.961597300461937,166.74599591257964,13.708514515114265,108,0.7075841189068083,Critical
46.55790675599303,1,4.44223257534632,25.740737692428684,13.027400524247831,356,1.8449934322531691,Non-Critical
65.14961836941372,0,1.9498014214177164,95.83401562025247,27.226555093312328,1001,2.0397280724337086,Critical
75.97265582510364,0,1.112590468213392,159.72045993928484,24.611140006925435,875,0.9226164835036671,Critical
13.991107788326715,1,3.1446357897006845,15.365392813951853,14.120210922988848,528,1.781428149303386,Critical
39.96496292477155,0,0.7566632597154959,172.05803289786903,48.611459921711756,948,0.5493013654343939,Critical
35.751640665171315,0,2.4135198857931273,115.18873763233873,1.4780399990921698,613,1.398083977689446,Non-Critical
30.400123022788645,0,2.470390233255805,44.40164767652492,45.39745004458399,930,2.265136039488672,Critical
100.0,2,3.8503649114351917,128.65281479173422,14.23233410525009,443,1.9717853221503685,Critical
62.14945132882867,0,10.0,104.09904171542854,24.148516808347146,806,8.149313659233023,Critical
12.173481369948647,1,2.256765906864246,109.38676315716704,33.406224991965594,541,1.4471265516576266,Critical
77.53585841164329,0,1.0972741944622337,93.26263079905597,28.108809171126843,325,0.34457244179823604,Critical
100.0,0,1.61533206775276,38.417546255417015,20.612937316352532,643,1.0369913891255114,Critical
80.97395781653441,1,0.4004122154412938,45.295753835454654,18.51448303269187,242,0.3275042514953044,Critical
4.418901021379597,2,0.945756157417868,68.88894877341475,24.593288911295918,420,0.8605270839024555,Critical
35.47297781401246,1,1.1883598148184011,86.33820842661099,43.82524363063503,482,0.853690194427196,Critical
88.00733447559868,1,1.0840773772017074,134.0880965587202,34.90695177338801,761,0.9940697845191913,Critical
28.769916031436576,1,1.862433372778689,281.9369135770568,11.797091530700014,1016,2.0780388120647197,Critical
63.314582844386855,0,0.8539044762945613,99.18367435072686,55.475133751516246,264,0.24272779233618058,Critical
73.2390216028801,0,4.04234324051038,132.41745006273945,7.677377226121533,965,3.882585094294054,Non-Critical
22.192085852657513,1,1.6489944071903353,154.15815947909192,48.397463967689056,76,0.41255531653515254,Critical
48.214239318146,0,1.636499882384766,139.08762903445546,36.7693437855412,506,0.9508011843005015,Critical
0.0,1,1.268308631696677,37.077267768644425,8.133912099374866,789,1.2351028418614942,Critical
19.268370759971305,2,1.8666633776293846,205.01932486703743,45.55342931594335,795,1.7931782210860372,Critical
42.422955458205195,0,3.190184052159549,183.99067127223228,37.40042746314323,349,1.1642143462868901,Critical
12.566504541054513,0,0.823901600914949,92.30620180997123,34.039059318099795,819,0.7131453165704259,Critical
98.97233911794905,1,0.9738546745360384,39.16836145104817,14.67751624799286,931,1.0074544994613022,Non-Critical
7.095758661181023,0,1.2930699236959309,85.28692732530054,26.731000106425494,321,0.4533354414392665,Critical
36.79866539909049,1,0.561750915169088,17.71568672783227,16.045474274024674,633,0.5011692774374316,Critical
53.92221731858274,0,0.8560672971393462,222.92426938515737,30.505491860505536,611,0.5976665000598688,Critical
93.23819867198347,1,1.1263961643246312,49.02596110852253,10.389755243693713,903,1.267162788565142,Non-Critical
6.924135464616818,0,3.3184949259056764,66.08899763025497,58.56177790771253,1004,3.3540675594928713,Critical
84.89491256464879,1,2.034091055217954,212.53080347827074,28.277292831949335,553,1.3287070269244452,Critical
50.30699183058761,0,1.9248959784176223,195.92532793914853,21.349160042160204,561,0.866529436558652,Critical
20.554740468561473,0,3.256712886740641,107.1123880665936,35.59589768372399,968,3.031070563899207,Critical
63.86310422789812,0,1.4771322945094802,245.1401275982239,57.345957338536635,957,1.4005354838665856,Critical
55.9717908672041,1,2.253246082702885,35.98836386953422,16.39735907199302,768,2.082431346296169,Critical
31.99349368523616,1,1.5180438991918477,107.15279069270518,41.380820189462774,396,0.8576134908932496,Critical
52.09406254970057,0,2.038654190311515,36.26868641769367,29.331542185761876,625,1.4555635018505886,Critical
38.44059209414719,0,1.0343705463295376,176.50136247873562,24.207956740808186,95,0.10656392126673037,Critical
